name,latitude,longitude,address,station_id,categories,distance,popularity
Brooklyn Barista,40.70068,-73.90742,"880 Wyckoff Ave (Hancock St), New York, NY 11237",13035,"Coffee Shop, American Restaurant, Sandwich Spot",392,0.9807215117388814
Paloma's Mexican Cuisine,40.70068,-73.90742,"435 Menahan St (Cypress Avenue), New York, NY 11237",13303,Mexican Restaurant,483,0.9622174823003975
Mixtape Bushwick,40.70068,-73.90742,"1533 Myrtle Ave (Linden St.), Brooklyn, NY 11237",13001,"Bagel Shop, Coffee Shop, Sandwich Spot",576,0.9788706301759446
Ops,40.70068,-73.90742,"346 Himrod St (Wyckoff Ave), Brooklyn, NY 11237",13025,"Wine Bar, Pizzeria",852,0.9691170727310963
Fazio's,40.70068,-73.90742,"709 Knickerbocker Ave, Brooklyn, NY 11221",13064,"Pizzeria, Italian Restaurant",748,0.9729824455993832
Toloache 82nd,40.77677702,-73.9590097,"166 E 82nd St (btwn Lexington & 3rd Ave), New York, NY 10028",13303,Mexican Restaurant,200,0.9766268378896702
Metropolitan Museum of Art Store,40.77677702,-73.9590097,"1000 5th Ave (at 82nd St), New York, NY 10028",10004,"Art Gallery, Plaza, Retail, Taxi Stand",389,0.9994476930019178
Eli's Night Shift,40.77677702,-73.9590097,"189 E 79th St (Third Ave), New York, NY 10075",13003,"Bar, Café, Fast Food Restaurant",298,0.9914169142255481
Sant Ambroeus,40.77677702,-73.9590097,"1000 Madison Ave (btwn 77th & 78th St.), New York, NY 10075",13236,Italian Restaurant,358,0.9915461775655248
Variety Coffee Roasters,40.77677702,-73.9590097,"1269 Lexington Ave (85 St), New York, NY 10028",13035,"Coffee Shop, Restaurant",352,0.99539822509683
William Greenberg Desserts,40.77677702,-73.9590097,"1100 Madison Ave (btwn 82nd & 83rd St.), New York, NY 10028",13002,"Bakery, Kosher Restaurant",257,0.9796704019854849
Bemelmans Bar,40.77677702,-73.9590097,"35 E 76th St (at Madison Ave), New York, NY 10021",13009,"Cocktail Bar, Hotel Bar, French Restaurant",434,0.9842557251908397
787 Coffee,40.77677702,-73.9590097,"228 E 80th St, New York, NY 10075",13035,"Coffee Shop, Restaurant",395,0.9720297634715903
Central Park - Miners' Gate - E. 79th St,40.77677702,-73.9590097,"5 Avenue A (at E 79th St), New York, NY 10009",16000,Landmarks and Outdoors,402,0.9844813484751627
Sushi Noz,40.77677702,-73.9590097,"181 E 78th St, New York, NY 10075",13276,Sushi Restaurant,340,0.9915156244124393
Craft Culture,40.6988,-73.9007,"5904 Myrtle Ave, New York, NY 11385",13006,"Beer Bar, Gastropub, American Restaurant",200,0.9754939689302933
Evil Twin Brewing NYC,40.6988,-73.9007,"1616 George St (Wyckoff Ave.), Ridgewood, NY 11385",13003,"Bar, Brewery, Restaurant",412,0.9635980764612798
Nowadays,40.6988,-73.9007,"5606 Cooper Ave (at Wyckoff Ave), Glendale, NY 11385",13007,"Beer Garden, Burger Joint, American Restaurant",648,0.9841326527470768
Milk & Pull,40.6988,-73.9007,"778 Seneca Ave (at Madison St), Ridgewood, NY 11385",13001,"Bagel Shop, Coffee Shop, Sandwich Spot",581,0.9763128890640297
Brooklyn Barista,40.6988,-73.9007,"880 Wyckoff Ave (Hancock St), New York, NY 11237",13035,"Coffee Shop, American Restaurant, Sandwich Spot",548,0.9807215117388814
While in Kathmandu,40.6988,-73.9007,"758 Seneca Ave (btwn Woodbine & Madison St), Ridgewood, NY 11385",13003,"Bar, Café, Himalayan Restaurant",625,0.9688379338583453
Cachapas y Mas,40.6988,-73.9007,"678 Seneca Ave, Ridgewood, NY 11385",13068,"American Restaurant, Sandwich Spot, Venezuelan Restaurant",789,0.9916938100721019
Pizzeria Panina,40.6988,-73.9007,"6838 Forest Ave, Ridgewood, NY 11385",13064,Pizzeria,414,0.9322512914924665
Bushwick Taco Company,40.6988,-73.9007,"839 Knickerbocker Ave, Brooklyn, NY 11207",13303,Mexican Restaurant,871,0.978359920289202
Fazio's,40.6988,-73.9007,"709 Knickerbocker Ave, Brooklyn, NY 11221",13064,"Pizzeria, Italian Restaurant",956,0.9729824455993832
Milk & Pull,40.70183,-73.90625,"778 Seneca Ave (at Madison St), Ridgewood, NY 11385",13001,"Bagel Shop, Coffee Shop, Sandwich Spot",15,0.9763128890640297
While in Kathmandu,40.70183,-73.90625,"758 Seneca Ave (btwn Woodbine & Madison St), Ridgewood, NY 11385",13003,"Bar, Café, Himalayan Restaurant",49,0.9688379338583453
Cachapas y Mas,40.70183,-73.90625,"678 Seneca Ave, Ridgewood, NY 11385",13068,"American Restaurant, Sandwich Spot, Venezuelan Restaurant",213,0.9916938100721019
Paloma's Mexican Cuisine,40.70183,-73.90625,"435 Menahan St (Cypress Avenue), New York, NY 11237",13303,Mexican Restaurant,504,0.9622174823003975
Evil Twin Brewing NYC,40.70183,-73.90625,"1616 George St (Wyckoff Ave.), Ridgewood, NY 11385",13003,"Bar, Brewery, Restaurant",645,0.9635980764612798
Irving Gourmet Deli,40.70183,-73.90625,"350 Irving Ave, Brooklyn, NY 11237",13039,"Deli, Sandwich Spot",702,0.9783248715714844
Craft Culture,40.70183,-73.90625,"5904 Myrtle Ave, New York, NY 11385",13006,"Beer Bar, Gastropub, American Restaurant",577,0.9754939689302933
Brooklyn Barista,40.70183,-73.90625,"880 Wyckoff Ave (Hancock St), New York, NY 11237",13035,"Coffee Shop, American Restaurant, Sandwich Spot",520,0.9807215117388814
Gottscheer Hall,40.70183,-73.90625,"657 Fairview Ave (Linden Street), Ridgewood, NY 11385",13006,"Beer Bar, German Restaurant",542,0.9748105092698065
Mama Yoshi Mini Mart,40.70183,-73.90625,"1711 Grove St (Cypress Avenue), Flushing, NY 11385",13072,Asian Restaurant,425,0.982057644588662
Cachapas y Mas,40.70553,-73.9096,"678 Seneca Ave, Ridgewood, NY 11385",13068,"American Restaurant, Sandwich Spot, Venezuelan Restaurant",298,0.9916938100721019
Paloma's Mexican Cuisine,40.70553,-73.9096,"435 Menahan St (Cypress Avenue), New York, NY 11237",13303,Mexican Restaurant,299,0.9622174823003975
Milk & Pull,40.70553,-73.9096,"778 Seneca Ave (at Madison St), Ridgewood, NY 11385",13001,"Bagel Shop, Coffee Shop, Sandwich Spot",489,0.9763128890640297
Gottscheer Hall,40.70553,-73.9096,"657 Fairview Ave (Linden Street), Ridgewood, NY 11385",13006,"Beer Bar, German Restaurant",359,0.9748105092698065
While in Kathmandu,40.70553,-73.9096,"758 Seneca Ave (btwn Woodbine & Madison St), Ridgewood, NY 11385",13003,"Bar, Café, Himalayan Restaurant",450,0.9688379338583453
Ops,40.70553,-73.9096,"346 Himrod St (Wyckoff Ave), Brooklyn, NY 11237",13025,"Wine Bar, Pizzeria",717,0.9691170727310963
Taqueria Al Pastor,40.70553,-73.9096,"128 Wyckoff Ave, Brooklyn, NY 11237",13306,Taco Restaurant,755,0.9984328216220547
Sally Roots,40.70553,-73.9096,"195 Wyckoff Ave (Harman Street), Brooklyn, NY 11237",13097,"Caribbean Restaurant, Cocktail Bar",661,0.9839927499223922
Mama Yoshi Mini Mart,40.70553,-73.9096,"1711 Grove St (Cypress Avenue), Flushing, NY 11385",13072,Asian Restaurant,291,0.982057644588662
Cypress Inn,40.70553,-73.9096,"1702 Stanhope St (at Cypress Ave), Ridgewood, NY 11385",13034,"Café, Sandwich Spot",493,0.982316250946684
Dig,40.781410700190015,-73.95595908164978,"1297 Lexington Ave (btwn E 87th & E 88th St), New York, NY 10128",13068,"American Restaurant, Salad Restaurant, Vegan and Vegetarian Restaurant",158,0.9865636633700597
Marinara Pizza,40.781410700190015,-73.95595908164978,"1376 Lexington Ave (E 91st St.), New York, NY 10128",13236,"Italian Restaurant, Pizzeria",252,0.9793037641484601
Variety Coffee Roasters,40.781410700190015,-73.95595908164978,"1269 Lexington Ave (85 St), New York, NY 10028",13035,"Coffee Shop, Restaurant",279,0.99539822509683
Birch Coffee,40.781410700190015,-73.95595908164978,"171 E 88th St, New York, NY 10128",13035,"Coffee Shop, Restaurant",246,0.9859784529763471
Kaia Wine Bar,40.781410700190015,-73.95595908164978,"1614 3rd Ave (btwn 90th and 91st), New York, NY 10128",13025,"Wine Bar, African Restaurant, Tapas Restaurant",359,0.9879808596247133
Shake Shack,40.781410700190015,-73.95595908164978,"154 E 86th St (btwn Lexington & 3rd Ave), New York, NY 10028",13031,"Burger Joint, American Restaurant, Fast Food Restaurant",278,0.9960257398563531
Engineers Gate,40.781410700190015,-73.95595908164978,"5TH Ave (at E 90th St), New York, NY 10128",16026,"Monument, Nature Preserve, Park, Plaza, Sporting Goods Retail",375,0.9938776181701952
Bluestone Lane,40.781410700190015,-73.95595908164978,"2 E 90th St (at 5th Ave), New York, NY 10128",13034,"Café, Coffee Shop, Restaurant",338,0.9936590456135073
Cafe Fledermaus,40.781410700190015,-73.95595908164978,"1048 5th Ave (at E 86th St), New York, NY 10028",13035,"Coffee Shop, Austrian Restaurant",372,0.9910103222652578
Yasouvlaki,40.781410700190015,-73.95595908164978,"1568 3rd Ave, New York, NY 10128",13177,"Greek Restaurant, Mediterranean Restaurant",264,0.9866106682209604
The Windjammer,40.70998,-73.91116,"552 Grandview Ave, Ridgewood, NY 11385",13010,"Dive Bar, BBQ Joint",356,0.9681113731381882
Cypress Inn,40.70998,-73.91116,"1702 Stanhope St (at Cypress Ave), Ridgewood, NY 11385",13034,"Café, Sandwich Spot",605,0.982316250946684
The Keep,40.70998,-73.91116,"205 Cypress Ave (Between Starr & Willoughby), Ridgewood, NY 11385",10039,"Music Venue, Bar, Restaurant",743,0.9613506640641837
Taqueria Al Pastor,40.70998,-73.91116,"128 Wyckoff Ave, Brooklyn, NY 11237",13306,Taco Restaurant,942,0.9984328216220547
Tong,40.70998,-73.91116,"321 Starr St (St. Nicholas Ave & Cypress Ave), Brooklyn, NY 11237",13003,"Bar, Tapas Restaurant, Thai Restaurant",804,0.9651465537096564
The Vander-Ende Onderdonk House,40.70998,-73.91116,"1820 Flushing Ave (at Onderdonk Ave), Ridgewood, NY 11385",16020,Historic and Protected Site,745,0.9857766503087884
Cachapas y Mas,40.70998,-73.91116,"678 Seneca Ave, Ridgewood, NY 11385",13068,"American Restaurant, Sandwich Spot, Venezuelan Restaurant",807,0.9916938100721019
Ops,40.70998,-73.91116,"346 Himrod St (Wyckoff Ave), Brooklyn, NY 11237",13025,"Wine Bar, Pizzeria",962,0.9691170727310963
Gottscheer Hall,40.70998,-73.91116,"657 Fairview Ave (Linden Street), Ridgewood, NY 11385",13006,"Beer Bar, German Restaurant",593,0.9748105092698065
Paloma's Mexican Cuisine,40.70998,-73.91116,"435 Menahan St (Cypress Avenue), New York, NY 11237",13303,Mexican Restaurant,728,0.9622174823003975
The Vander-Ende Onderdonk House,40.71246,-73.91873,"1820 Flushing Ave (at Onderdonk Ave), Ridgewood, NY 11385",16020,Historic and Protected Site,195,0.9857766503087884
Tong,40.71246,-73.91873,"321 Starr St (St. Nicholas Ave & Cypress Ave), Brooklyn, NY 11237",13003,"Bar, Tapas Restaurant, Thai Restaurant",515,0.9651465537096564
The Keep,40.71246,-73.91873,"205 Cypress Ave (Between Starr & Willoughby), Ridgewood, NY 11385",10039,"Music Venue, Bar, Restaurant",472,0.9613506640641837
Caffe Vita,40.71246,-73.91873,"576 Johnson Ave (Stewart Ave), Brooklyn, NY 11237",13035,"Coffee Shop, Restaurant",683,0.9613212365187611
MetroRock Brooklyn,40.71246,-73.91873,"321 Starr St, New York, NY 11237",16044,Rock Climbing Spot,503,0.941563773645367
House of Yes,40.71246,-73.91873,"2 Wyckoff Ave (at Jefferson St), Brooklyn, NY 11237",10032,"Night Club, Restaurant",757,0.9861507495418632
Kings County Brewers Collective,40.71246,-73.91873,"381 Troutman St, Brooklyn, NY 11237",13006,"Beer Bar, Brewery, Restaurant",824,0.9796517158850803
The Rookery,40.71246,-73.91873,"425 Troutman St (btwn Wyckoff & St Nicholas Ave), Brooklyn, NY 11237",13007,"Beer Garden, Cocktail Bar, Gastropub",639,0.9641051060974755
Sea Wolf,40.71246,-73.91873,"19 Wyckoff Ave (Troutman St.), Brooklyn, NY 11237",13009,"Cocktail Bar, American Restaurant, Seafood Restaurant",730,0.9887343407336198
The Sultan Room,40.71246,-73.91873,"234 Starr St (Wyckoff), Brooklyn, NY 11237",10039,"Music Venue, Restaurant",822,0.9722614434063348
The Keep,40.7098,-73.91727,"205 Cypress Ave (Between Starr & Willoughby), Ridgewood, NY 11385",10039,"Music Venue, Bar, Restaurant",265,0.9613506640641837
The Vander-Ende Onderdonk House,40.7098,-73.91727,"1820 Flushing Ave (at Onderdonk Ave), Ridgewood, NY 11385",16020,Historic and Protected Site,256,0.9857766503087884
Tong,40.7098,-73.91727,"321 Starr St (St. Nicholas Ave & Cypress Ave), Brooklyn, NY 11237",13003,"Bar, Tapas Restaurant, Thai Restaurant",327,0.9651465537096564
MetroRock Brooklyn,40.7098,-73.91727,"321 Starr St, New York, NY 11237",16044,Rock Climbing Spot,327,0.941563773645367
House of Yes,40.7098,-73.91727,"2 Wyckoff Ave (at Jefferson St), Brooklyn, NY 11237",10032,"Night Club, Restaurant",637,0.9861507495418632
Kings County Brewers Collective,40.7098,-73.91727,"381 Troutman St, Brooklyn, NY 11237",13006,"Beer Bar, Brewery, Restaurant",674,0.9796517158850803
The Rookery,40.7098,-73.91727,"425 Troutman St (btwn Wyckoff & St Nicholas Ave), Brooklyn, NY 11237",13007,"Beer Garden, Cocktail Bar, Gastropub",505,0.9641051060974755
Sea Wolf,40.7098,-73.91727,"19 Wyckoff Ave (Troutman St.), Brooklyn, NY 11237",13009,"Cocktail Bar, American Restaurant, Seafood Restaurant",586,0.9887343407336198
Caffe Vita,40.7098,-73.91727,"576 Johnson Ave (Stewart Ave), Brooklyn, NY 11237",13035,"Coffee Shop, Restaurant",677,0.9613212365187611
Taqueria Al Pastor,40.7098,-73.91727,"128 Wyckoff Ave, Brooklyn, NY 11237",13306,Taco Restaurant,724,0.9984328216220547
Brooklyn Barista,40.6972,-73.90674,"880 Wyckoff Ave (Hancock St), New York, NY 11237",13035,"Coffee Shop, American Restaurant, Sandwich Spot",9,0.9807215117388814
Evil Twin Brewing NYC,40.6972,-73.90674,"1616 George St (Wyckoff Ave.), Ridgewood, NY 11385",13003,"Bar, Brewery, Restaurant",238,0.9635980764612798
Irving Gourmet Deli,40.6972,-73.90674,"350 Irving Ave, Brooklyn, NY 11237",13039,"Deli, Sandwich Spot",497,0.9783248715714844
Fazio's,40.6972,-73.90674,"709 Knickerbocker Ave, Brooklyn, NY 11221",13064,"Pizzeria, Italian Restaurant",443,0.9729824455993832
Nowadays,40.6972,-73.90674,"5606 Cooper Ave (at Wyckoff Ave), Glendale, NY 11385",13007,"Beer Garden, Burger Joint, American Restaurant",661,0.9841326527470768
Irving Square Park,40.6972,-73.90674,"Knickerbocker Ave (Halsey St), Brooklyn, NY 11207",16037,Playground,525,0.9946475601085509
Bushwick Taco Company,40.6972,-73.90674,"839 Knickerbocker Ave, Brooklyn, NY 11207",13303,Mexican Restaurant,569,0.978359920289202
Milk & Pull,40.6972,-73.90674,"778 Seneca Ave (at Madison St), Ridgewood, NY 11385",13001,"Bagel Shop, Coffee Shop, Sandwich Spot",530,0.9763128890640297
Cachapas y Mas,40.6972,-73.90674,"678 Seneca Ave, Ridgewood, NY 11385",13068,"American Restaurant, Sandwich Spot, Venezuelan Restaurant",663,0.9916938100721019
While in Kathmandu,40.6972,-73.90674,"758 Seneca Ave (btwn Woodbine & Madison St), Ridgewood, NY 11385",13003,"Bar, Café, Himalayan Restaurant",548,0.9688379338583453
Saratoga Park,40.68663,-73.9168,"Halsey St (Saratoga Ave), Brooklyn, NY 11233",16032,Park,262,0.9979621674127036
Cuts & Slices,40.68663,-73.9168,"93 Howard Ave, Brooklyn, NY 11233",13064,Pizzeria,327,0.9787504631437698
Lady Moo Moo Ice Cream,40.68663,-73.9168,"365 Chauncey St (btwn Howard & Ralph Ave.), Brooklyn, NY 11233",13046,"Ice Cream Parlor, American Restaurant, French Restaurant",634,0.9866214037512142
Cup of Brooklyn,40.68663,-73.9168,"1071B Gates Ave, Brooklyn, NY 11221",13035,"Coffee Shop, Restaurant",585,0.9856150048567509
Chez Alex,40.68663,-73.9168,"72 Ralph Ave (Madison St), Brooklyn, NY 11221",13002,"Bakery, Sandwich Spot, Vegan and Vegetarian Restaurant",589,0.986836703017194
Sunrise/Sunset,40.68663,-73.9168,"351 Evergreen Ave (Bleecker St.), Brooklyn, NY 11221",13009,"Cocktail Bar, Wine Bar, American Restaurant",923,0.9865362854367571
Little Skips East,40.68663,-73.9168,"1643 Broadway (Covert), Brooklyn, NY 11207",13034,"Café, American Restaurant, Sandwich Spot",320,0.9966152952604119
Salud Bar & Grill,40.68663,-73.9168,"1413 Bushwick Ave (Moffat), Brooklyn, NY 11207",13006,"Beer Bar, South American Restaurant",671,0.9871020718799131
Irving Square Park,40.68663,-73.9168,"Knickerbocker Ave (Halsey St), Brooklyn, NY 11207",16037,Playground,946,0.9946475601085509
Father Knows Best,40.68663,-73.9168,"611A Wilson Ave, Brooklyn, NY 11207",13003,"Bar, Café, Restaurant",915,0.9890497791930783
Joe's Restaurant,40.70555,-73.90245,"6611 Forest Ave (btwn Gates Ave & Palmetto St), Ridgewood, NY 11385",13236,Italian Restaurant,230,0.9649342093110603
Gottscheer Hall,40.70555,-73.90245,"657 Fairview Ave (Linden Street), Ridgewood, NY 11385",13006,"Beer Bar, German Restaurant",295,0.9748105092698065
Milk & Pull,40.70555,-73.90245,"778 Seneca Ave (at Madison St), Ridgewood, NY 11385",13001,"Bagel Shop, Coffee Shop, Sandwich Spot",508,0.9763128890640297
Cachapas y Mas,40.70555,-73.90245,"678 Seneca Ave, Ridgewood, NY 11385",13068,"American Restaurant, Sandwich Spot, Venezuelan Restaurant",556,0.9916938100721019
While in Kathmandu,40.70555,-73.90245,"758 Seneca Ave (btwn Woodbine & Madison St), Ridgewood, NY 11385",13003,"Bar, Café, Himalayan Restaurant",521,0.9688379338583453
C. Lo Cafe,40.70555,-73.90245,"660 Fairview Ave (Gates Ave), Ridgewood, NY 11385",13034,"Café, Latin American Restaurant",273,0.9595896779119384
Craft Culture,40.70555,-73.90245,"5904 Myrtle Ave, New York, NY 11385",13006,"Beer Bar, Gastropub, American Restaurant",616,0.9754939689302933
Rosemary's Playground,40.70555,-73.90245,"7 Woodward Ave (Woodbine st.), Ridgewood, NY 11385",16037,Playground,194,0.9777783250928213
The Windjammer,40.70555,-73.90245,"552 Grandview Ave, Ridgewood, NY 11385",13010,"Dive Bar, BBQ Joint",566,0.9681113731381882
Rosa's Pizza,40.70555,-73.90245,"6265 Fresh Pond Rd (btwn Metropolitan Ave & Bleeker St), Ridgewood, NY 11385",13236,"Italian Restaurant, Pizzeria",761,0.9921863936111915
Cachapas y Mas,40.70793,-73.91092,"678 Seneca Ave, Ridgewood, NY 11385",13068,"American Restaurant, Sandwich Spot, Venezuelan Restaurant",586,0.9916938100721019
Cypress Inn,40.70793,-73.91092,"1702 Stanhope St (at Cypress Ave), Ridgewood, NY 11385",13034,"Café, Sandwich Spot",460,0.982316250946684
Paloma's Mexican Cuisine,40.70793,-73.91092,"435 Menahan St (Cypress Avenue), New York, NY 11237",13303,Mexican Restaurant,504,0.9622174823003975
The Windjammer,40.70793,-73.91092,"552 Grandview Ave, Ridgewood, NY 11385",13010,"Dive Bar, BBQ Joint",361,0.9681113731381882
Taqueria Al Pastor,40.70793,-73.91092,"128 Wyckoff Ave, Brooklyn, NY 11237",13306,Taco Restaurant,791,0.9984328216220547
Ops,40.70793,-73.91092,"346 Himrod St (Wyckoff Ave), Brooklyn, NY 11237",13025,"Wine Bar, Pizzeria",791,0.9691170727310963
Gottscheer Hall,40.70793,-73.91092,"657 Fairview Ave (Linden Street), Ridgewood, NY 11385",13006,"Beer Bar, German Restaurant",467,0.9748105092698065
Sally Roots,40.70793,-73.91092,"195 Wyckoff Ave (Harman Street), Brooklyn, NY 11237",13097,"Caribbean Restaurant, Cocktail Bar",750,0.9839927499223922
Bravo & Sons Foods,40.70793,-73.91092,"377 Seneca Ave (btwn Stockholm & Stanhope St), Ridgewood, NY 11385",13039,Deli,340,0.9670338466464297
Tong,40.70793,-73.91092,"321 Starr St (St. Nicholas Ave & Cypress Ave), Brooklyn, NY 11237",13003,"Bar, Tapas Restaurant, Thai Restaurant",793,0.9651465537096564
Nene’s Deli Taqueria,40.70112,-73.93039,"14 Starr St, Brooklyn, NY 11221",13306,Taco Restaurant,238,0.9860756451467539
Carmentas Italian Specialties,40.70112,-73.93039,"50 Starr St (Wilson Ave), Brooklyn, NY 11221",13236,"Italian Restaurant, Sandwich Spot",304,0.9527743563553339
